94,0,5.0,36,37,0,0,1,8,0,2,88,0,-1,1,5,4.5,1,2021,-1,-1,28467,-1,0,2129,2129,6,89,1
95,0,5.0,88,90,0,0,0,8,0,2,84,0,-1,1,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,4,211,1
96,0,4.5,65,68,0,0,0,8,0,2,84,0,-1,5,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,5,149,1
97,0,4.5,42,43,0,0,0,3,0,2,541,0,0,2,5,4.5,2,2018,-1,-1,35083,-1,0,0,0,0,125,1
98,0,5.0,12,18,0,0,0,6,0,2,185,0,0,2,5,4.5,2,2021,-1,-1,156986,-1,0,0,0,0,42,1
99,0,4.5,83,85,0,0,0,4,0,1,544,0,-1,3,5,4.5,2,2016,-1,-1,35083,-1,0,2236,2235,5,186,1
100,0,5.0,6,6,7,1,0,5,4,1,69,0,-1,0,1,5.0,2,1971,-1,-1,33,-1,0,3858,3858,0,5,1
101,0,4.5,16,16,0,0,0,5,0,2,185,0,0,1,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,46,1
102,0,5.0,77,78,0,0,0,3,0,2,165,0,-1,5,5,5.0,2,2015,-1,-1,14018,-1,0,1670,1670,5,196,1
103,0,4.5,125,129,0,0,0,8,0,2,84,0,-1,17,5,4.5,2,2020,-1,-1,23940,-1,0,1568,1568,4,283,1
104,0,5.0,15,16,21,8,0,4,0,2,540,0,-1,0,5,4.5,2,2021,-1,-1,35083,-1,0,2236,2235,7,29,1
105,0,4.5,8,9,0,0,0,5,0,3,462,0,0,0,7,4.5,3,2014,-1,-1,1396,-1,0,0,0,0,22,1
106,0,5.0,15,19,0,0,0,5,0,2,0,0,0,1,5,5.0,2,2022,-1,-1,14018,-1,0,0,0,0,39,1
107,0,5.0,47,50,0,0,0,3,0,2,544,0,0,9,5,4.5,2,2021,-1,-1,35083,-1,0,0,0,0,136,1
108,0,5.0,31,35,0,0,1,7,2,4,27,0,0,3,1,5.0,2,2011,-1,-1,84,-1,0,0,0,0,79,1
109,0,4.5,24,25,0,0,1,4,0,4,29,0,0,1,3,4.5,2,2013,-1,-1,82,-1,0,0,0,0,47,1
110,0,5.0,12,12,0,0,0,5,0,2,187,0,-1,3,5,4.5,2,2021,-1,-1,156986,-1,0,2115,2115,8,30,1
111,0,4.5,12,13,0,0,0,6,0,2,0,0,-1,1,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,7,37,1
112,0,4.5,105,108,0,0,1,4,3,4,138,0,0,3,5,4.5,3,2014,-1,-1,28467,-1,0,0,0,0,275,1
113,0,4.5,253,255,0,0,1,5,0,5,112,0,0,25,5,4.5,3,2013,-1,-1,28467,-1,0,0,0,0,495,1
114,0,4.5,12,14,0,0,0,5,0,2,186,0,-1,1,5,4.5,2,2021,-1,-1,156986,-1,0,2115,2115,7,43,1
115,0,4.5,25,26,26,13,0,4,0,1,536,0,0,0,5,4.5,2,2019,-1,-1,35083,-1,0,0,0,0,101,1
116,0,5.0,7,10,0,0,0,6,0,2,185,0,-1,2,5,4.5,2,2022,-1,-1,156986,-1,0,2115,2115,8,25,1
117,0,4.0,6,9,0,0,0,3,0,2,540,0,-1,0,5,4.5,2,2021,-1,-1,35083,-1,0,2236,2235,7,26,1
118,0,5.0,1,1,5,2,0,5,0,4,0,0,-1,0,5,4.5,2,2015,-1,-1,4312,-1,0,1477,1477,4,3,1
119,0,4.5,31,32,0,0,0,4,1,2,492,0,-1,3,5,4.5,0,2020,-1,-1,35083,-1,0,2236,2235,7,78,1
120,0,4.5,7,8,0,0,0,6,0,2,212,0,0,2,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,16,1
121,0,4.5,75,78,0,0,0,7,0,2,66,0,0,12,5,4.5,2,2019,-1,-1,1549,-1,0,0,0,0,185,1
122,0,5.0,14,16,0,0,0,5,0,2,162,0,0,1,5,4.5,2,2022,-1,-1,156986,-1,0,0,0,0,37,2
