0,0,5.0,3,0,0,0,0,9,0,0,9,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,3,3.4317449298062845,0
1,0,4.0,24,0,0,0,0,11,0,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,27.51541754006903,0
2,0,3.0,8,0,0,0,0,2,0,0,10,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,7,9.285035570327963,0
3,0,4.0,61,0,0,0,0,10,0,0,10,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,63.341155423917726,0
4,0,4.5,9,0,0,0,1,6,0,0,10,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,4,9.632404333571863,0
5,0,4.5,8,0,0,0,0,9,2,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,5,9.80174885451996,0
6,0,3.5,65,0,0,0,0,11,1,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,5,71.24880666723293,0
7,0,4.5,11,0,0,0,0,11,2,0,8,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,7,11.037919976724488,0
8,0,4.5,18,0,0,0,0,11,0,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,20.31802378137432,0
9,0,4.0,141,0,0,0,0,10,0,0,14,1,-1,0,0,0,2,0,0,0,0,-1,0,69,0,8,141.21401563755882,0
10,0,5.0,3,0,0,0,1,13,0,0,77,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,14,3.0027534957009605,0
11,0,4.5,2,0,0,0,0,10,0,0,44,1,-1,0,0,0,2,0,0,0,0,-1,0,69,0,13,2.280933283065814,0
12,0,5.0,2,0,0,0,1,6,3,0,33,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,2,2.230226036355933,0
13,0,5.0,1,0,0,0,0,11,0,0,240,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,8,1.1835437569542893,0
14,0,4.0,95,0,0,0,0,11,0,0,18,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,3,105.07762366529029,0
15,0,5.0,11,0,0,0,0,10,1,0,36,1,-1,0,0,0,1,0,0,0,0,-1,0,69,0,14,12.759711111134674,0
16,0,4.0,20,0,0,0,0,12,0,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,23.79616979602504,0
17,0,4.5,25,0,0,0,0,12,0,0,12,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,5,29.3880012211075,0
18,0,4.5,89,0,0,0,0,10,0,0,113,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,105.72875827499404,0
19,0,4.5,2,0,0,0,0,9,0,0,36,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,2,2.2561689221830816,0
20,0,4.5,23,0,0,0,0,11,0,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,2,27.06936170736152,0
21,0,5.0,2,0,0,0,0,10,1,0,29,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,10,2.470127388213581,0
22,0,4.5,22,0,0,0,2,9,0,0,62,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,7,25.62756478159604,0
23,0,5.0,4,0,0,0,0,13,0,0,32,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,3,4.162548149989775,0
24,0,5.0,1,0,0,0,0,9,1,0,63,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,13,1.0644115114672592,0
25,0,4.5,10,0,0,0,0,12,1,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,10.685969778252339,0
26,0,4.0,26,0,0,0,0,7,0,0,49,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,32.6311290154934,0
27,0,-1.0,0,0,0,0,0,12,3,0,88,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,4,-1.0,0
28,0,4.5,11,0,0,0,0,11,1,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,14.1715232610805,0
29,0,5.0,3,0,0,0,0,9,0,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,6,3.6607877966753044,0
30,0,4.5,46,0,0,0,0,8,1,0,105,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,7,57.320598429288246,0
31,0,-1.0,0,0,0,0,0,9,0,0,44,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,12,-1.0,0
32,0,4.0,49,0,0,0,0,11,4,0,5,0,-1,0,0,0,2,0,0,0,0,-1,0,69,0,1,57.72230158701582,0
